user_email,family_size,house_type,district,milk_packets,deliveries,oil_type,bottles,segregation,food_waste,compost,garden_waste,old_devices,batteries,disposal_method,family_size_encoded,batteries_encoded,milk_per_person,deliveries_per_person,devices_per_person,milk_x_delivery,waste_per_person,milk_packets_zscore,deliveries_zscore,old_devices_zscore,food_waste_zscore,fraud_probability,fraud_flag,fraud_severity,carbon_points,eco_star,fraud_penalty,carbon_trust_score,carbon_level
0.0555,0.0,0.5,0.1538461538461538,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0,1,0.0,555555.5555555556,0.0,0.0,333333.3333333333,1.8620964292182616,0.1933263041032703,0.4291666572219338,0.1861269095902841,24.92,0,NONE,88.06,0,0,88.06,EXCELLENT
0.111,1.0,0.0,0.3846153846153846,1.0,0.3888888888888889,1.0,0.6666666666666666,0.5,0.0,0.2,0.0,0.0,0.3333333333333333,0.6666666666666666,3,1,0.3333332222222592,0.1296295864197675,0.0,0.3888888888888889,0.0,2.567531018611032,0.3502511214386174,0.4291666572219338,0.1861269095902841,13.22,0,NONE,61.19,0,0,61.19,GOOD
0.1665,0.6666666666666666,0.5,1.0,0.5,0.3888888888888889,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2,0,0.2499998750000625,0.1944443472222708,0.0,0.1944444444444444,0.0,0.3527172946963853,0.3502511214386174,0.4291666572219338,0.1861269095902841,0.57,0,NONE,44.4,0,0,44.4,AVERAGE
0.222,0.3333333333333333,0.0,0.4615384615384615,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1,0,0.4999995000005,0.999999000001,0.0,0.5,0.999999000001,0.3527172946963853,1.642866105548304,0.4291666572219338,0.1861269095902841,10.06,0,NONE,63.06,0,0,63.06,GOOD
0.2775,0.6666666666666666,0.5,0.7692307692307693,0.5,0.9444444444444444,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,2,2,0.2499998750000625,0.4722219861112291,0.0,0.4722222222222222,0.499999750000125,0.3527172946963853,1.461673630367675,0.4291666572219338,0.1861269095902841,5.34,0,NONE,63.81,0,0,63.81,GOOD
0.333,0.6666666666666666,0.5,0.8461538461538463,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.3333333333333333,2,0,0.2499998750000625,0.1666665833333749,0.0,0.1666666666666666,0.3333331666667499,0.3527172946963853,0.5314435966192468,0.4291666572219338,0.1861269095902841,0.39,0,NONE,63.06,0,0,63.06,GOOD
0.3885,0.6666666666666666,0.5,0.5384615384615385,0.6666666666666666,0.8888888888888888,0.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,2,2,0.3333331666667499,0.4444442222223332,0.0,0.5925925925925926,0.3333331666667499,1.0909885360012674,1.2804811551870456,0.4291666572219338,0.1861269095902841,7.45,0,NONE,25.37,0,0,25.37,POOR
0.444,0.3333333333333333,0.5,0.0,0.1666666666666666,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1,1,0.1666665000001666,0.0,0.0,0.0,0.3333330000003333,1.1238251879133794,1.6185984477030222,0.4291666572219338,0.1861269095902841,4.63,0,NONE,65.3,0,0,65.3,GOOD
0.4995,0.3333333333333333,1.0,0.6153846153846154,0.5,0.2222222222222222,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1,2,0.4999995000005,0.2222220000002222,0.0,0.1111111111111111,0.0,0.3527172946963853,0.8938285469805052,0.4291666572219338,0.1861269095902841,2.57,0,NONE,60.07,0,0,60.07,GOOD
0.555,0.3333333333333333,0.5,1.0,0.1666666666666666,0.8333333333333333,0.5,0.3333333333333333,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,1.0,1,0,0.1666665000001666,0.8333325000008334,0.0,0.1388888888888888,0.6666660000006667,1.1238251879133794,1.0992886800064163,0.4291666572219338,0.1861269095902841,2.25,0,NONE,49.63,0,0,49.63,AVERAGE
0.5615,0.6666666666666666,1.0,0.0769230769230769,0.6666666666666666,0.0555555555555555,0.5,0.0,0.0,0.0,0.4,1.0,0.0,0.6666666666666666,0.3333333333333333,2,2,0.3333331666667499,0.0277777638888958,0.0,0.0370370370370369,0.499999750000125,1.0909885360012674,1.437405972522393,0.4291666572219338,0.1861269095902841,5.21,0,NONE,32.09,0,0,32.09,POOR
0.5670000000000001,0.0,1.0,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0,0,0.0,555555.5555555556,0.0,0.0,333333.3333333333,1.8620964292182616,0.1933263041032703,0.4291666572219338,0.1861269095902841,25.56,0,NONE,47.76,0,0,47.76,AVERAGE
0.5725,0.3333333333333333,0.0,0.1538461538461538,0.3333333333333333,0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,3,0.3333330000003333,0.5555550000005556,0.0,0.1851851851851851,0.0,0.385553946608497,0.1933263041032703,0.4291666572219338,0.1861269095902841,3.93,0,NONE,85.82,0,0,85.82,EXCELLENT
0.578,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.5,0.0,0.2,1.0,0.0,1.0,0.6666666666666666,1,3,0.3333330000003333,0.3333330000003333,0.0,0.1111111111111111,0.999999000001,0.385553946608497,0.5314435966192468,0.4291666572219338,0.1861269095902841,4.38,0,NONE,75.37,0,0,75.37,GOOD
0.5835,0.3333333333333333,0.5,0.1538461538461538,0.3333333333333333,0.7222222222222221,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1,1,0.3333330000003333,0.7222215000007222,0.0,0.2407407407407407,0.999999000001,0.385553946608497,0.7369037296451576,0.4291666572219338,0.1861269095902841,2.36,0,NONE,43.28,0,0,43.28,AVERAGE
0.589,0.6666666666666666,0.0,0.6153846153846154,0.6666666666666666,0.6111111111111112,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,2,2,0.3333331666667499,0.3055554027778541,0.0,0.4074074074074074,0.499999750000125,1.0909885360012674,0.3745187792838997,0.4291666572219338,0.1861269095902841,4.59,0,NONE,38.06,0,0,38.06,POOR
0.5945,0.3333333333333333,0.0,0.5384615384615385,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1,1,0.3333330000003333,0.3333330000003333,0.0,0.1111111111111111,0.0,0.385553946608497,0.5314435966192468,0.4291666572219338,0.1861269095902841,0.61,0,NONE,75.37,0,0,75.37,GOOD
0.6,0.6666666666666666,0.0,0.0769230769230769,0.6666666666666666,0.2222222222222222,1.0,0.6666666666666666,1.0,0.0,0.2,1.0,0.0,0.3333333333333333,0.0,2,1,0.3333331666667499,0.1111110555555833,0.0,0.1481481481481481,0.499999750000125,1.0909885360012674,0.8938285469805052,0.4291666572219338,0.1861269095902841,1.49,0,NONE,56.72,0,0,56.72,AVERAGE
0.6055,0.0,1.0,0.3846153846153846,0.1666666666666666,0.7777777777777777,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0,0,166666.6666666666,777777.7777777778,0.0,0.1296296296296295,666666.6666666666,1.1238251879133794,0.9180962048257868,0.4291666572219338,0.1861269095902841,37.89,0,NONE,77.24,0,0,77.24,GOOD
0.611,1.0,1.0,0.4615384615384615,0.5,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,3,1,0.1666666111111296,0.1111110740740864,0.0,0.1666666666666666,0.0,0.3527172946963853,0.5314435966192468,0.4291666572219338,0.1861269095902841,3.98,0,NONE,72.01,0,0,72.01,GOOD
0.617,1.0,1.0,0.6153846153846154,0.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.2,1.0,0.0,0.0,1.0,3,0,0.277777685185216,0.0,0.0,0.0,0.3333332222222592,1.8292597773061492,1.6185984477030222,0.4291666572219338,0.1861269095902841,11.86,0,NONE,29.48,0,0,29.48,POOR
0.6225,0.3333333333333333,0.5,0.5384615384615385,0.3333333333333333,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1,0,0.3333330000003333,0.0,0.0,0.0,0.999999000001,0.385553946608497,1.6185984477030222,0.4291666572219338,0.1861269095902841,5.87,0,NONE,79.85,0,0,79.85,GOOD
0.628,0.3333333333333333,0.0,0.1538461538461538,0.5,0.8888888888888888,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.4999995000005,0.888888000000889,0.0,0.4444444444444444,0.0,0.3527172946963853,1.2804811551870456,0.4291666572219338,0.1861269095902841,5.78,0,NONE,51.12,0,0,51.12,AVERAGE
0.6335000000000001,0.6666666666666666,0.5,0.3076923076923077,0.6666666666666666,0.9444444444444444,0.5,0.0,0.5,0.0,0.6000000000000001,0.0,0.0,0.3333333333333333,0.6666666666666666,2,1,0.3333331666667499,0.4722219861112291,0.0,0.6296296296296295,0.0,1.0909885360012674,1.461673630367675,0.4291666572219338,0.1861269095902841,7.11,0,NONE,33.58,0,0,33.58,POOR
0.639,0.6666666666666666,1.0,0.3076923076923077,0.5,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,2,0,0.2499998750000625,0.1666665833333749,0.0,0.1666666666666666,0.3333331666667499,0.3527172946963853,0.5314435966192468,0.4291666572219338,0.1861269095902841,0.39,0,NONE,36.19,0,0,36.19,POOR
0.6445,0.3333333333333333,0.0,0.8461538461538463,0.3333333333333333,0.4999999999999999,1.0,0.3333333333333333,0.5,0.0,0.4,0.6666666666666666,0.0,0.0,1.0,1,0,0.3333330000003333,0.4999995000004999,0.0,0.1666666666666666,0.6666660000006667,0.385553946608497,0.0121338289226406,0.4291666572219338,0.1861269095902841,2.94,0,NONE,50.75,0,0,50.75,AVERAGE
0.65,0.0,0.0,0.8461538461538463,0.1666666666666666,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,166666.6666666666,222222.22222222225,0.0,0.037037037037037,0.0,1.1238251879133794,0.8938285469805052,0.4291666572219338,0.1861269095902841,21.11,0,NONE,93.66,0,0,93.66,EXCELLENT
0.6555,0.6666666666666666,0.5,0.2307692307692307,0.3333333333333333,0.8888888888888888,0.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2,0,0.1666665833333749,0.4444442222223332,0.0,0.2962962962962963,0.1666665833333749,0.385553946608497,1.2804811551870456,0.4291666572219338,0.1861269095902841,2.71,0,NONE,50.0,0,0,50.0,AVERAGE
0.661,0.6666666666666666,1.0,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,2,0,0.1666665833333749,0.499999750000125,0.0,0.3333333333333333,0.1666665833333749,0.385553946608497,1.642866105548304,0.4291666572219338,0.1861269095902841,5.68,0,NONE,48.51,0,0,48.51,AVERAGE
0.6665,1.0,1.0,0.6923076923076923,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,3,0,0.2222221481481728,0.1111110740740864,0.0,0.2222222222222222,0.3333332222222592,1.0909885360012674,0.5314435966192468,0.4291666572219338,0.1861269095902841,5.02,0,NONE,41.79,0,0,41.79,AVERAGE
0.6725,0.3333333333333333,0.0,0.1538461538461538,0.1666666666666666,0.7777777777777777,0.5,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1,0,0.1666665000001666,0.7777770000007778,0.0,0.1296296296296295,0.6666660000006667,1.1238251879133794,0.9180962048257868,0.4291666572219338,0.1861269095902841,1.75,0,NONE,63.81,0,0,63.81,GOOD
0.678,0.3333333333333333,0.5,0.5384615384615385,0.3333333333333333,0.9444444444444444,0.0,0.3333333333333333,1.0,0.0,0.2,0.0,0.0,0.0,0.0,1,0,0.3333330000003333,0.9444435000009443,0.0,0.3148148148148147,0.0,0.385553946608497,1.461673630367675,0.4291666572219338,0.1861269095902841,3.83,0,NONE,53.73,0,0,53.73,AVERAGE
0.6835,0.6666666666666666,0.5,0.6153846153846154,0.6666666666666666,0.4444444444444445,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2,0,0.3333331666667499,0.2222221111111666,0.0,0.2962962962962963,0.0,1.0909885360012674,0.169058646257988,0.4291666572219338,0.1861269095902841,2.7,0,NONE,53.73,0,0,53.73,AVERAGE
0.6890000000000001,0.0,0.0,0.9230769230769232,0.1666666666666666,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0,0.0,1.0,0,0,166666.6666666666,1000000.0,0.0,0.1666666666666666,0.0,1.1238251879133794,1.642866105548304,0.4291666572219338,0.1861269095902841,50.38,0,NONE,83.21,0,0,83.21,EXCELLENT
0.6945,0.3333333333333333,1.0,0.9230769230769232,0.5,0.6111111111111112,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.4999995000005,0.6111105000006112,0.0,0.3055555555555556,0.0,0.3527172946963853,0.3745187792838997,0.4291666572219338,0.1861269095902841,2.43,0,NONE,41.42,0,0,41.42,AVERAGE
0.7000000000000001,0.3333333333333333,0.0,0.8461538461538463,0.5,0.7222222222222221,1.0,1.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,1,1,0.4999995000005,0.7222215000007222,0.0,0.361111111111111,0.6666660000006667,0.3527172946963853,0.7369037296451576,0.4291666572219338,0.1861269095902841,2.28,0,NONE,71.27,0,0,71.27,GOOD
0.7055,0.3333333333333333,0.0,0.6153846153846154,0.1666666666666666,0.0555555555555555,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1,1,0.1666665000001666,0.0555555000000555,0.0,0.0092592592592592,0.6666660000006667,1.1238251879133794,1.437405972522393,0.4291666572219338,0.1861269095902841,3.29,0,NONE,86.94,0,0,86.94,EXCELLENT
0.711,0.3333333333333333,0.5,0.1538461538461538,0.5,0.8333333333333333,1.0,0.3333333333333333,0.0,0.0,0.4,1.0,0.0,0.3333333333333333,0.6666666666666666,1,1,0.4999995000005,0.8333325000008334,0.0,0.4166666666666666,0.999999000001,0.3527172946963853,1.0992886800064163,0.4291666572219338,0.1861269095902841,4.69,0,NONE,38.43,0,0,38.43,POOR
0.7165,0.3333333333333333,0.0,0.5384615384615385,0.3333333333333333,0.4444444444444445,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1,2,0.3333330000003333,0.4444440000004445,0.0,0.1481481481481481,0.999999000001,0.385553946608497,0.169058646257988,0.4291666572219338,0.1861269095902841,3.23,0,NONE,73.88,0,0,73.88,GOOD
0.722,0.3333333333333333,1.0,0.7692307692307693,0.1666666666666666,0.0555555555555555,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.1666665000001666,0.0555555000000555,0.0,0.0092592592592592,0.0,1.1238251879133794,1.437405972522393,0.4291666572219338,0.1861269095902841,3.52,0,NONE,69.03,0,0,69.03,GOOD
0.728,1.0,0.5,0.3076923076923077,1.0,0.7777777777777777,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.3333332222222592,0.2592591728395349,0.0,0.7777777777777777,0.0,2.567531018611032,0.9180962048257868,0.4291666572219338,0.1861269095902841,16.41,0,NONE,29.1,0,0,29.1,POOR
0.7335,0.6666666666666666,0.0,0.6923076923076923,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,2,1,0.2499998750000625,0.0,0.0,0.0,0.1666665833333749,0.3527172946963853,1.6185984477030222,0.4291666572219338,0.1861269095902841,4.25,0,NONE,45.15,0,0,45.15,AVERAGE
0.739,0.6666666666666666,0.0,0.6153846153846154,0.3333333333333333,0.8888888888888888,1.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2,1,0.1666665833333749,0.4444442222223332,0.0,0.2962962962962963,0.1666665833333749,0.385553946608497,1.2804811551870456,0.4291666572219338,0.1861269095902841,2.28,0,NONE,63.43,0,0,63.43,GOOD
0.7445,0.6666666666666666,0.0,0.8461538461538463,0.3333333333333333,0.7777777777777777,0.0,1.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.3333333333333333,0.0,2,1,0.1666665833333749,0.3888886944445416,0.0,0.2592592592592592,0.1666665833333749,0.385553946608497,0.9180962048257868,0.4291666572219338,0.1861269095902841,1.32,0,NONE,78.36,0,0,78.36,GOOD
0.75,0.0,0.0,0.6153846153846154,0.0,0.8888888888888888,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0,1,0.0,888888.8888888889,0.0,0.0,0.0,1.8620964292182616,1.2804811551870456,0.4291666572219338,0.1861269095902841,42.23,0,NONE,74.63,0,0,74.63,GOOD
0.7555000000000001,0.3333333333333333,0.5,0.9230769230769232,0.5,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1,1,0.4999995000005,0.0,0.0,0.0,0.0,0.3527172946963853,1.6185984477030222,0.4291666572219338,0.1861269095902841,5.67,0,NONE,63.06,0,0,63.06,GOOD
0.761,0.6666666666666666,0.0,0.3846153846153846,0.6666666666666666,0.5555555555555556,1.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,2,0,0.3333331666667499,0.2777776388889583,0.0,0.3703703703703703,0.3333331666667499,1.0909885360012674,0.1933263041032703,0.4291666572219338,0.1861269095902841,3.36,0,NONE,43.28,0,0,43.28,AVERAGE
0.7665000000000001,1.0,1.0,0.6923076923076923,0.8333333333333333,0.2222222222222222,1.0,0.6666666666666666,0.5,0.0,0.6000000000000001,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,3,2,0.277777685185216,0.0740740493827242,0.0,0.1851851851851851,0.1111110740740864,1.8292597773061492,0.8938285469805052,0.4291666572219338,0.1861269095902841,8.25,0,NONE,62.31,0,0,62.31,GOOD
0.772,0.3333333333333333,0.0,0.9230769230769232,0.5,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1,1,0.4999995000005,0.4444440000004445,0.0,0.2222222222222222,0.6666660000006667,0.3527172946963853,0.169058646257988,0.4291666572219338,0.1861269095902841,2.64,0,NONE,34.7,0,0,34.7,POOR
0.7775,0.6666666666666666,1.0,0.0769230769230769,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.2,1.0,0.0,1.0,0.0,2,3,0.1666665833333749,0.1666665833333749,0.0,0.1111111111111111,0.499999750000125,0.385553946608497,0.5314435966192468,0.4291666572219338,0.1861269095902841,2.8,0,NONE,75.37,0,0,75.37,GOOD
0.7835,1.0,1.0,0.0,0.6666666666666666,0.8888888888888888,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.6666666666666666,0.6666666666666666,3,2,0.2222221481481728,0.2962961975308971,0.0,0.5925925925925926,0.0,1.0909885360012674,1.2804811551870456,0.4291666572219338,0.1861269095902841,10.07,0,NONE,34.33,0,0,34.33,POOR
0.789,0.6666666666666666,0.5,0.2307692307692307,0.5,0.2222222222222222,0.0,0.6666666666666666,0.5,0.0,0.4,0.0,0.0,0.0,0.0,2,0,0.2499998750000625,0.1111110555555833,0.0,0.1111111111111111,0.0,0.3527172946963853,0.8938285469805052,0.4291666572219338,0.1861269095902841,0.7,0,NONE,73.51,0,0,73.51,GOOD
0.7945,0.3333333333333333,1.0,0.9230769230769232,0.3333333333333333,0.6111111111111112,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1,1,0.3333330000003333,0.6111105000006112,0.0,0.2037037037037037,0.0,0.385553946608497,0.3745187792838997,0.4291666572219338,0.1861269095902841,1.03,0,NONE,58.21,0,0,58.21,AVERAGE
0.8,1.0,1.0,1.0,0.6666666666666666,0.2222222222222222,0.0,1.0,0.0,0.0,0.2,0.0,0.0833333333333333,0.0,0.3333333333333333,3,0,0.2222221481481728,0.0740740493827242,0.0277777685185215,0.1481481481481481,0.0,1.0909885360012674,0.8938285469805052,1.2513861433672824,0.1861269095902841,9.64,0,NONE,83.58,0,0,83.58,EXCELLENT
0.8055,0.3333333333333333,0.0,0.4615384615384615,0.1666666666666666,0.7222222222222221,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.1666665000001666,0.7222215000007222,0.0,0.1203703703703703,0.0,1.1238251879133794,0.7369037296451576,0.4291666572219338,0.1861269095902841,1.76,0,NONE,60.07,0,0,60.07,GOOD
0.811,0.3333333333333333,0.5,0.0769230769230769,0.5,0.4999999999999999,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1,3,0.4999995000005,0.4999995000004999,0.0,0.2499999999999999,0.0,0.3527172946963853,0.0121338289226406,0.4291666572219338,0.1861269095902841,7.01,0,NONE,83.21,0,0,83.21,EXCELLENT
0.8165,0.0,0.0,0.9230769230769232,0.0,0.7777777777777777,1.0,0.6666666666666666,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,777777.7777777778,0.0,0.0,333333.3333333333,1.8620964292182616,0.9180962048257868,0.4291666572219338,0.1861269095902841,35.84,0,NONE,71.64,0,0,71.64,GOOD
0.8220000000000001,1.0,0.0,0.7692307692307693,0.5,1.0,1.0,0.0,0.0,0.0,0.4,0.6666666666666666,0.0,0.0,0.3333333333333333,3,0,0.1666666111111296,0.3333332222222592,0.0,0.5,0.2222221481481728,0.3527172946963853,1.642866105548304,0.4291666572219338,0.1861269095902841,9.89,0,NONE,27.24,0,0,27.24,POOR
0.8275,0.3333333333333333,0.0,0.6923076923076923,0.1666666666666666,0.4999999999999999,0.5,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1,0,0.1666665000001666,0.4999995000004999,0.0,0.0833333333333332,0.3333330000003333,1.1238251879133794,0.0121338289226406,0.4291666572219338,0.1861269095902841,3.29,0,NONE,58.58,0,0,58.58,AVERAGE
0.833,1.0,0.0,0.8461538461538463,0.8333333333333333,0.6111111111111112,1.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,3,0,0.277777685185216,0.2037036358024918,0.0277777685185215,0.5092592592592593,0.0,1.8292597773061492,0.3745187792838997,1.2513861433672824,0.1861269095902841,14.71,0,NONE,34.7,0,0,34.7,POOR
0.839,1.0,0.0,0.5384615384615385,0.8333333333333333,0.1666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,3,2,0.277777685185216,0.0555555370370431,0.0,0.1388888888888888,0.0,1.8292597773061492,1.0750210221611347,0.4291666572219338,0.1861269095902841,8.69,0,NONE,40.67,0,0,40.67,AVERAGE
