user_email,family_size,house_type,district,milk_packets,deliveries,oil_type,bottles,segregation,food_waste,compost,garden_waste,old_devices,batteries,disposal_method,family_size_encoded,batteries_encoded,fraud_probability,fraud_flag,carbon_points,fraud_household,carbon_level
0.0534351145038168,0.0,0.5,0.1538461538461538,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.9427016186792724,0.0,87.4551971326165,0,EXCELLENT
0.1646673936750272,0.6666666666666666,0.5,1.0,0.5,0.3888888888888889,1.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0664661223320441,0.0,41.21863799283162,0,AVERAGE
0.2197382769901854,0.3333333333333333,0.0,0.4615384615384615,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6000572983813207,0.0,67.74193548387096,0,GOOD
0.2742639040348964,0.6666666666666666,0.5,0.7692307692307693,0.5,0.9444444444444444,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3711502650050136,0.0,68.45878136200719,0,GOOD
0.3282442748091603,0.6666666666666666,0.5,0.8461538461538463,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0868070477009024,0.0,67.74193548387096,0,GOOD
0.3838604143947655,0.6666666666666666,0.5,0.5384615384615385,0.6666666666666666,0.8888888888888888,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4586735424724252,0.0,31.541218637992902,0,POOR
0.4383860414394765,0.3333333333333333,0.5,0.0,0.1666666666666666,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.4450651769087523,0.0,69.89247311827954,0,GOOD
0.4961832061068703,0.3333333333333333,1.0,0.6153846153846154,0.5,0.2222222222222222,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1810628849734995,0.0,64.87455197132618,0,GOOD
0.5528898582333697,0.3333333333333333,0.5,1.0,0.1666666666666666,0.8333333333333333,0.5,0.3333333333333333,1.0,0.0,0.6000000000000001,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0,0.3790287924366137,0.0,54.83870967741935,0,AVERAGE
0.5599781897491821,0.6666666666666666,1.0,0.0769230769230769,0.6666666666666666,0.0555555555555555,0.5,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5241369431313566,0.0,42.29390681003585,0,AVERAGE
0.5654307524536533,0.0,1.0,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.9618965764217162,0.0,53.0465949820788,0,AVERAGE
0.5708833151581243,0.3333333333333333,0.0,0.1538461538461538,0.3333333333333333,0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.2774674115456239,0.0,89.60573476702507,0,EXCELLENT
0.5763358778625954,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.5,0.0,0.2,1.0,0.0833333333333333,0.0,0.0,0.3333333333333333,0.0,0.1826385904598195,0.0,79.56989247311826,0,GOOD
0.5817884405670666,0.3333333333333333,0.5,0.1538461538461538,0.3333333333333333,0.7222222222222221,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0833333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.1011316430310843,0.0,48.74551971326166,0,AVERAGE
0.5877862595419847,0.6666666666666666,0.0,0.6153846153846154,0.6666666666666666,0.6111111111111112,0.5,0.3333333333333333,0.0,0.0,0.6000000000000001,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2665807190946855,0.0,48.02867383512544,0,AVERAGE
0.5932388222464559,0.3333333333333333,0.0,0.5384615384615385,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.3781693167168027,0.0,79.56989247311826,0,GOOD
0.598691384950927,0.6666666666666666,0.0,0.0769230769230769,0.6666666666666666,0.2222222222222222,1.0,0.6666666666666666,1.0,0.0,0.2,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.282051282051282,0.0,61.64874551971328,0,GOOD
0.6046892039258451,0.0,1.0,0.3846153846153846,0.1666666666666666,0.7777777777777777,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.7503223033949291,0.0,81.3620071684588,0,EXCELLENT
0.6106870229007634,1.0,1.0,0.4615384615384615,0.5,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.4598195100988397,0.0,76.34408602150535,0,GOOD
0.6221374045801527,0.3333333333333333,0.5,0.5384615384615385,0.3333333333333333,0.0,1.0,1.0,0.5,0.0,0.2,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.4721386620827962,0.0,83.87096774193549,0,EXCELLENT
0.6281352235550709,0.3333333333333333,0.0,0.1538461538461538,0.5,0.8888888888888888,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4238647758200831,0.0,56.2724014336918,0,AVERAGE
0.6341330425299891,0.6666666666666666,0.5,0.3076923076923077,0.6666666666666666,0.9444444444444444,0.5,0.0,0.5,0.0,0.6000000000000001,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.5247099269445639,0.0,39.42652329749106,0,POOR
0.6401308615049074,0.6666666666666666,1.0,0.3076923076923077,0.5,0.3333333333333333,0.0,0.0,0.5,0.0,0.4,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3230196246956023,0.0,46.23655913978488,0,AVERAGE
0.6455834242093784,0.3333333333333333,0.0,0.8461538461538463,0.3333333333333333,0.4999999999999999,1.0,0.3333333333333333,0.5,0.0,0.4,0.6666666666666666,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0376736857183784,0.0,55.913978494623684,0,AVERAGE
0.6510359869138496,0.0,0.0,0.8461538461538463,0.1666666666666666,0.2222222222222222,0.0,1.0,0.0,0.0,0.2,1.0,0.0833333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.7637874230053001,0.0,84.2293906810036,0,EXCELLENT
0.6570338058887677,0.6666666666666666,0.5,0.2307692307692307,0.3333333333333333,0.8888888888888888,0.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.297951582867784,0.0,55.197132616487465,0,AVERAGE
0.6619411123227917,0.6666666666666666,1.0,0.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.0,0.4,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6090817934393354,0.0,53.76344086021503,0,AVERAGE
0.6673936750272629,1.0,1.0,0.6923076923076923,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.6000000000000001,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.7914338919925512,0.0,51.61290322580645,0,AVERAGE
0.6739367502726281,0.3333333333333333,0.0,0.1538461538461538,0.1666666666666666,0.7777777777777777,0.5,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3215871651625842,0.0,68.45878136200719,0,GOOD
0.6788440567066522,0.3333333333333333,0.5,0.5384615384615385,0.3333333333333333,0.9444444444444444,0.0,0.3333333333333333,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4108293940696175,0.0,58.78136200716848,0,AVERAGE
0.6842966194111233,0.6666666666666666,0.5,0.6153846153846154,0.6666666666666666,0.4444444444444445,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3185790001432459,0.0,58.78136200716848,0,AVERAGE
0.6897491821155943,0.0,0.0,0.9230769230769232,0.1666666666666666,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.8676407391491191,0.0,87.09677419354838,0,EXCELLENT
0.6957470010905126,0.3333333333333333,1.0,0.9230769230769232,0.5,0.6111111111111112,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.2064174187079215,0.0,46.953405017921106,0,AVERAGE
0.7011995637949837,0.3333333333333333,0.0,0.8461538461538463,0.5,0.7222222222222221,1.0,1.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.1696032087093539,0.0,75.6272401433692,0,GOOD
0.7066521264994547,0.3333333333333333,0.0,0.6153846153846154,0.1666666666666666,0.0555555555555555,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3751611516974645,0.0,90.6810035842294,0,EXCELLENT
0.712649945474373,0.3333333333333333,0.5,0.1538461538461538,0.5,0.8333333333333333,1.0,0.3333333333333333,0.0,0.0,0.4,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2453803180060163,0.0,44.086021505376316,0,AVERAGE
0.7181025081788441,0.3333333333333333,0.0,0.5384615384615385,0.3333333333333333,0.4444444444444445,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.1622976650909612,0.0,78.13620071684589,0,GOOD
0.7230098146128681,0.3333333333333333,1.0,0.7692307692307693,0.1666666666666666,0.0555555555555555,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.4568113450795015,0.0,73.47670250896056,0,GOOD
0.7339149400218102,0.6666666666666666,0.0,0.6923076923076923,0.5,0.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0833333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3952155851597192,0.0,54.83870967741935,0,AVERAGE
0.7399127589967285,0.6666666666666666,0.0,0.6153846153846154,0.3333333333333333,0.8888888888888888,1.0,0.6666666666666666,1.0,0.0,0.4,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.297951582867784,0.0,68.10035842293908,0,GOOD
0.7459105779716467,0.6666666666666666,0.0,0.8461538461538463,0.3333333333333333,0.7777777777777777,0.0,1.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.2436613665663945,0.0,82.43727598566304,0,EXCELLENT
0.7508178844056707,0.0,0.0,0.6153846153846154,0.0,0.8888888888888888,1.0,0.6666666666666666,0.5,0.0,0.6000000000000001,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.9614668385618108,0.0,74.55197132616489,0,GOOD
0.7568157033805889,0.3333333333333333,0.5,0.9230769230769232,0.5,0.0,0.0,0.3333333333333333,0.5,0.0,0.2,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3781693167168027,0.0,67.74193548387096,0,GOOD
0.7617230098146129,0.6666666666666666,0.0,0.3846153846153846,0.6666666666666666,0.5555555555555556,1.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,0.0,0.2621400945423291,0.0,48.74551971326166,0,AVERAGE
0.7649945474372956,1.0,1.0,0.6923076923076923,0.8333333333333333,0.2222222222222222,1.0,0.6666666666666666,0.5,0.0,0.8,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.9087523277467412,0.0,67.02508960573475,0,GOOD
0.7699018538713196,0.3333333333333333,0.0,0.9230769230769232,0.5,0.4444444444444445,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1292078498782409,0.0,49.10394265232977,0,AVERAGE
0.7753544165757906,0.6666666666666666,1.0,0.0769230769230769,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.2,1.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.4006589313851884,0.0,79.56989247311826,0,GOOD
0.781897491821156,1.0,1.0,0.0,0.6666666666666666,0.8888888888888888,0.0,0.0,1.0,0.0,0.6000000000000001,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.8219452800458388,0.0,40.14336917562728,0,AVERAGE
0.7878953107960742,0.6666666666666666,0.5,0.2307692307692307,0.5,0.2222222222222222,0.0,0.6666666666666666,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0658931385188368,0.0,77.77777777777779,0,GOOD
0.7938931297709924,0.3333333333333333,1.0,0.9230769230769232,0.3333333333333333,0.6111111111111112,0.0,0.3333333333333333,0.5,0.0,0.4,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0012892135797163,0.0,54.480286738351246,0,AVERAGE
0.7998909487459106,1.0,1.0,1.0,0.6666666666666666,0.2222222222222222,0.0,1.0,0.0,0.0,0.2,0.0,0.0833333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6639449935539321,0.0,87.4551971326165,0,EXCELLENT
0.8053435114503817,0.3333333333333333,0.0,0.4615384615384615,0.1666666666666666,0.7222222222222221,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.282910757771093,0.0,51.97132616487457,0,AVERAGE
0.8107960741548528,0.3333333333333333,0.5,0.0769230769230769,0.5,0.4999999999999999,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.3665663944993554,0.0,87.09677419354838,0,EXCELLENT
0.8162486368593239,0.0,0.0,0.9230769230769232,0.0,0.7777777777777777,1.0,0.6666666666666666,0.0,0.0,0.6000000000000001,0.3333333333333333,0.0833333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.9035954734278756,0.0,75.98566308243724,0,GOOD
0.8217011995637951,1.0,0.0,0.7692307692307693,0.5,1.0,1.0,0.0,0.0,0.0,0.4,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.0,0.8381320727689443,0.0,33.333333333333364,0,POOR
0.8276990185387132,0.3333333333333333,0.0,0.6923076923076923,0.1666666666666666,0.4999999999999999,0.5,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.2233204411975361,0.0,63.44086021505373,0,GOOD
0.8331515812431843,1.0,0.0,0.8461538461538463,0.8333333333333333,0.6111111111111112,1.0,0.0,0.0,0.0,0.4,0.6666666666666666,0.0833333333333333,0.0,0.0,1.0,0.0,0.9126199684858904,0.0,31.899641577060923,0,POOR
0.8429661941112323,0.3333333333333333,1.0,0.6923076923076923,0.1666666666666666,0.2777777777777777,0.5,0.3333333333333333,1.0,0.0,0.2,0.3333333333333333,0.0833333333333333,0.0,0.0,0.3333333333333333,0.0,0.2856324308838275,0.0,66.30824372759852,0,GOOD
0.8478735005452563,0.6666666666666666,1.0,0.2307692307692307,0.5,0.7777777777777777,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.213149978513107,0.0,57.70609318996415,0,AVERAGE
0.8533260632497274,0.6666666666666666,0.0,0.6923076923076923,0.5,0.8888888888888888,1.0,0.6666666666666666,1.0,0.0,0.8,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3207276894427732,0.0,64.87455197132618,0,GOOD
0.8587786259541985,0.6666666666666666,0.0,0.3846153846153846,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.4828821085804326,0.0,58.06451612903226,0,AVERAGE
0.8642311886586697,0.0,1.0,0.6923076923076923,0.1666666666666666,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0833333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.8904168457241083,0.0,48.38709677419355,0,AVERAGE
0.8702290076335878,0.3333333333333333,0.0,0.0,0.5,0.5555555555555556,0.0,0.0,1.0,0.0,0.6000000000000001,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0342357828391347,0.0,39.068100358422946,0,POOR
0.8756815703380589,0.6666666666666666,1.0,0.4615384615384615,0.3333333333333333,0.1666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2280475576564962,0.0,77.41935483870968,0,GOOD
0.880588876772083,1.0,0.0,1.0,0.6666666666666666,0.0555555555555555,1.0,0.6666666666666666,1.0,0.0,0.2,0.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6795588024638304,0.0,76.70250896057345,0,GOOD
0.886041439476554,0.3333333333333333,1.0,0.0,0.1666666666666666,0.4999999999999999,0.5,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0833333333333333,0.0,0.0,0.3333333333333333,0.0,0.2516831399512964,0.0,76.34408602150535,0,GOOD
0.8925845147219194,0.6666666666666666,0.0,0.3846153846153846,0.5,0.6111111111111112,0.5,0.3333333333333333,0.5,0.0,0.2,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0643174330325168,0.0,59.856630824372715,0,AVERAGE
0.8980370774263905,0.6666666666666666,0.5,0.0769230769230769,0.6666666666666666,0.2777777777777777,1.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.0,0.2715943274602492,0.0,56.63082437275981,0,AVERAGE
0.9034896401308616,0.3333333333333333,0.0,0.7692307692307693,0.3333333333333333,0.6666666666666665,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.3172897865635296,0.0,75.26881720430111,0,GOOD
0.9094874591057798,0.0,1.0,0.1538461538461538,0.1666666666666666,0.4444444444444445,0.5,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6850021486892995,0.0,85.66308243727605,0,EXCELLENT
0.920937840785169,0.3333333333333333,0.0,1.0,0.3333333333333333,0.7777777777777777,0.5,0.6666666666666666,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2460965477725254,0.0,65.23297491039428,0,GOOD
0.9269356597600872,0.3333333333333333,0.0,0.1538461538461538,0.3333333333333333,0.5555555555555556,1.0,1.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,81.0035842293907,0,EXCELLENT
0.9323882224645584,0.3333333333333333,0.0,0.4615384615384615,0.1666666666666666,0.2777777777777777,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.2085661080074488,0.0,57.70609318996415,0,AVERAGE
0.9383860414394766,0.3333333333333333,0.0,0.4615384615384615,0.3333333333333333,0.6666666666666665,0.5,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0833333333333333,0.0,0.0,0.3333333333333333,0.0,0.1966766938833978,0.0,66.66666666666673,0,GOOD
0.9438386041439476,0.3333333333333333,0.5,0.3076923076923077,0.1666666666666666,0.4999999999999999,1.0,0.0,0.0,0.0,0.2,0.6666666666666666,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.1445351668815356,0.0,46.23655913978498,0,AVERAGE
0.9492911668484189,0.0,0.0,0.2307692307692307,0.1666666666666666,0.1111111111111111,0.5,0.6666666666666666,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.763071193238791,0.0,77.06093189964157,0,GOOD
0.955288985823337,0.3333333333333333,0.0,0.3076923076923077,0.3333333333333333,0.9444444444444444,0.5,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3465119610371007,0.0,75.98566308243733,0,GOOD
0.9612868047982552,0.6666666666666666,0.0,0.9230769230769232,0.3333333333333333,0.1111111111111111,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.2304827388626271,0.0,56.63082437275981,0,AVERAGE
0.9672846237731736,0.6666666666666666,1.0,0.6153846153846154,0.3333333333333333,0.6666666666666665,0.0,0.6666666666666666,0.0,0.0,0.6000000000000001,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.267010456954591,0.0,70.96774193548387,0,GOOD
0.9727371864776444,0.3333333333333333,1.0,0.9230769230769232,0.5,0.3888888888888889,1.0,0.0,0.0,0.0,0.6000000000000001,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.1529866781263429,0.0,36.91756272401438,0,POOR
0.9781897491821157,0.6666666666666666,0.5,0.0,0.6666666666666666,0.1666666666666666,0.5,0.6666666666666666,0.0,0.0,0.6000000000000001,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3386334336055006,0.0,70.96774193548387,0,GOOD
0.9836423118865868,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0555555555555555,0.5,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2774674115456239,0.0,78.85304659498202,0,GOOD
0.994547437295529,1.0,0.0,0.3846153846153846,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.8361266294227188,0.0,55.913978494623684,0,AVERAGE
0.9994547437295528,0.6666666666666666,1.0,0.7692307692307693,0.6666666666666666,0.2222222222222222,0.5,0.6666666666666666,0.5,0.0,0.2,0.0,0.0833333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.2364990689013035,0.0,74.55197132616489,0,GOOD
0.0054525627044711,1.0,0.0,1.0,0.6666666666666666,0.2222222222222222,0.0,0.6666666666666666,0.0,0.0,0.2,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.552356395931815,0.0,74.55197132616489,0,GOOD
0.010359869138495,0.6666666666666666,1.0,0.0,0.6666666666666666,0.4999999999999999,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2890703337630712,0.0,70.96774193548387,0,GOOD
0.0158124318429661,0.6666666666666666,1.0,0.4615384615384615,0.6666666666666666,0.1666666666666666,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5066609368285345,0.0,75.26881720430111,0,GOOD
0.0212649945474372,1.0,0.5,0.0769230769230769,0.8333333333333333,0.6666666666666665,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.8402807620684716,0.0,52.68817204301078,0,AVERAGE
0.0267175572519084,0.3333333333333333,0.0,1.0,0.1666666666666666,0.1111111111111111,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4098266723965048,0.0,72.75985663082433,0,GOOD
0.0327153762268266,1.0,0.5,0.7692307692307693,0.8333333333333333,0.1666666666666666,0.5,0.0,0.0,0.0,0.2,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.8659217877094972,0.0,37.6344086021506,0,POOR
0.0414394765539803,0.6666666666666666,0.5,0.0,0.5,0.4444444444444445,0.0,1.0,1.0,0.0,0.2,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0885259991405242,0.0,87.81362007168461,0,EXCELLENT
